kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,ra_str,dec,dec_str,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,tycho2_match_id,tycho2_match_dist_deg,tycho2_match_btmag,tycho2_match_ra,tycho2_match_dec,pmra,pmdec,parallax
8453722,2MASS J19554356+4429085,7894,237.0,-304.0,3.644,0.27,-0.096,-0.24,0.31,-0.3,2.0,0.28,-0.39,3.5210000000000004,0.6409999999999999,-1.204,0.06434,0.1176,-0.02065,DSEP,11.618,0,0,2,008/008453/008453722/dv/kplr008453722-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,298.9315200000001,19h55m43.56s,44.485722,+44d29m08.6s,11111111111111111,KIC0,KIC0,KIC0,10.877,0.027000000000000003,10.777,0.032,10.731,0.018000000000000002,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,189.437,167.614,157.963,147.859,143.717,134.249,128.678,124.068,118.282,113.385,110.389,108.561,108.132,106.055,3149-782-1,2.3428270691461952e-05,11.764,298.9315486733933,44.48573341917494,0.3385381579686916,0.21605529984941368,1.8478072780524752
8460684,2MASS J20031173+4428350,5039,116.0,-229.0,2.587,0.033,-0.03,0.07,0.14,-0.65,3.15,0.11,-2.12,14.954,0.563,-6.412000000000001,0.001326,0.001012,-0.000115,DSEP,11.681,0,0,0,,q1_q17_dr24_stellar,2015-01-15,300.79892,20h03m11.74s,44.47641,+44d28m35.1s,11100110011001000,PHO1,AST9,KIC0,9.974,0.02,9.436,0.017,9.341,0.014,0.5032,1239.637,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,135.306,148.25799999999995,164.467,175.68200000000004,188.688,201.493,202.73,204.445,206.881,205.998,202.587,198.23,196.867,187.076,3162-527-1,1.1643920115677386e-05,12.509,300.79890857600867,44.47641838554606,-1.7584424846604572,-2.5045234470650106,0.9816624996604392
8454209,2MASS J19561462+4426582,4404,114.0,-89.0,2.068,0.028,-0.032,-0.2,0.27,-0.18,0.9,0.63,-0.03,14.475,4.7010000000000005,-0.451,0.000416,3.487e-05,-0.0001113,DSEP,11.154000000000002,0,0,0,,q1_q17_dr24_stellar,2015-01-15,299.06094,19h56m14.63s,44.449509,+44d26m58.2s,11111111111111111,PHO1,AST11,KIC0,9.055,0.03,8.363,0.053,8.148,0.021,0.8754,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,72.786,78.416,88.514,97.564,109.044,125.241,130.293,140.71200000000002,159.244,173.049,183.002,193.648,197.846,225.665,3149-192-1,1.392462677356116e-05,12.821,299.0609573524529,44.44951536748021,-0.2333906736516987,0.4286169948351181,-0.3267377492361309
8454553,2MASS J19563715+4425547,6996,204.0,-259.0,3.627,0.334,-0.103,-0.2,0.27,-0.3,1.74,0.27,-0.42,3.359,0.63,-1.359,0.06477000000000001,0.1698,-0.02119,DSEP,11.51,0,0,4,008/008454/008454553/dv/kplr008454553-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,299.1548200000001,19h56m37.16s,44.43187,+44d25m54.7s,11111111111111111,PHO1,KIC0,KIC0,10.534,0.025,10.383,0.03,10.31,0.02,0.8757,1459.789,7.1,7.1,7.1,12.09,7.1370000000000005,7.1789999999999985,7.14,7.1110000000000015,7.1,7.1,7.1,7.1,7.1,7.1,232.912,237.149,237.966,229.698,223.967,207.275,199.259,187.571,172.658,160.847,150.87,142.856,140.689,127.712,3149-213-1,1.943155808007896e-05,11.908,299.1548354953074,44.431885991273404,-0.26279574855087784,0.5480754887630779,0.661351319524104
8456151,2MASS J19581747+4426111,6522,202.0,-228.0,3.965,0.345,-0.219,-0.92,0.3,-0.3,0.97,0.15,-0.13,1.694,0.6779999999999999,-0.603,0.2796,0.6705,-0.1589,DSEP,11.437,0,0,1,008/008456/008456151/dv/kplr008456151-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,299.57285,19h58m17.48s,44.436432,+44d26m11.2s,11111111111111111,PHO54,PHO54,PHO54,10.657,0.025,10.484000000000002,0.032,10.42,0.018000000000000002,0.8757,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,773.921,725.324,693.862,651.184,629.453,594.656,582.089,566.89,559.97,558.499,566.474,573.82,576.048,584.85,3149-1050-1,1.4787793334711022e-05,11.786,299.57284390389674,44.43641788580353,-0.7039959482022543,-1.9787227946468118,1.8456167782586028
8458662,2MASS J20005081+4425567,6768,152.0,-229.0,4.25,0.109,-0.335,-0.18,0.25,-0.34,1.28,0.28,-0.22,1.401,0.831,-0.246,0.6576,0.3603,-0.4657,DSEP,12.295,0,0,2,008/008458/008458662/dv/kplr008458662-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,300.21173,20h00m50.82s,44.43243,+44d25m56.7s,11111111111111111,PHO1,KIC0,KIC0,11.42,0.019,11.277,0.019,11.197,0.019,0.8754,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,68.304,60.477,56.85,52.675,50.413,45.81100000000001,43.895,40.96,37.743,35.41900000000001,33.513000000000005,32.044000000000004,31.6,29.5,3162-693-1,2.634275661277943e-05,12.529000000000002,300.21170526024224,44.43241043870386,-2.518715878523404,-5.2150429637506335,1.4671206663750709
8459354,2MASS J20013762+4424510,7643,232.0,-298.0,3.639,0.265,-0.08199999999999999,0.0,0.21,-0.36,2.08,0.24,-0.41,3.618,0.55,-1.227,0.06191,0.1101,-0.01753,DSEP,11.142,0,1,3,008/008459/008459354/dv/kplr008459354-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,300.40677,20h01m37.62s,44.414188,+44d24m51.1s,11111111111111111,KIC0,KIC0,KIC0,10.457,0.02,10.329,0.015,10.293,0.021,0.8757,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,589.069,514.969,487.568,453.329,436.261,407.858,396.302,381.838,362.864,347.952,337.892,329.164,326.788,311.6040000000001,3162-1077-1,2.699869328381916e-06,11.403,300.4067674495903,44.41418618992309,4.58111949222112,2.39982004784026,1.2441019300191305
8362899,2MASS J19231904+4423113,7884,235.0,-300.0,3.883,0.221,-0.192,-0.12,0.22,-0.36,1.91,0.23,-0.35,2.619,0.809,-0.736,0.15,0.1958,-0.07625,DSEP,11.543,0,0,3,008/008362/008362899/dv/kplr008362899-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,290.82935,19h23m19.04s,44.38649,+44d23m11.4s,10101010101010101,KIC0,KIC0,KIC0,10.898,0.02,10.804,0.018000000000000002,10.795,0.011,0.4537,1459.789,8.798,8.91,7.183,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,422.081,400.844,390.049,372.387,356.414,317.548,301.3590000000001,277.103,248.748,226.379,210.73,200.161,197.645,185.686,3146-500-1,1.5415284529485704e-05,11.865,290.8293336079105,44.386500026973685,1.516444587290144,3.2006348454018365,1.130721441684291
8377135,2MASS J19432136+4419565,5420,159.0,-197.0,3.588,0.375,-0.271,-0.3,0.32,-0.38,1.4,0.32,-0.48,3.148,1.3219999999999998,-1.3530000000000002,0.06332,0.1972,-0.03902,DSEP,11.037,0,0,0,,q1_q17_dr24_stellar,2015-01-15,295.83902,19h43m21.36s,44.332371,+44d19m56.5s,11111111111111111,PHO1,KIC0,KIC0,9.62,0.022,9.249,0.022,9.107,0.012,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,73.942,70.55199999999998,70.407,68.738,68.34899999999999,66.59,65.63,64.75399999999999,64.311,63.934,64.403,65.374,65.873,68.73100000000001,3148-1775-1,1.6860678551682353e-05,12.086,295.8390162774304,44.332354343096625,0.06023831927336465,-4.182076207093373,1.6971972228469434
8410529,2MASS J18482454+4424080,4699,73.0,-73.0,2.398,0.01,-0.006,-0.2,0.17,-0.17,1.09,0.1,-0.07,10.93,0.36,-0.26,0.00118,4.7889999999999985e-06,-4.7889999999999985e-06,MULT56,12.102,0,0,0,,q1_q17_dr24_stellar,2015-01-15,282.10226,18h48m24.54s,44.402241,+44d24m08.1s,11101111111101100,PHO56,AST56,PHO56,10.433,0.027000000000000003,9.855,0.029,9.748,0.022,0.7635,1339.474,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,136.991,152.471,173.60299999999995,191.937,214.992,245.702,253.417,267.368,290.428,304.536,311.877,318.382,321.011,335.505,3130-2315-1,2.4759435741296416e-05,13.325,282.102283849823,44.402223024363174,0.6654392978108067,-1.71767602946643,0.6468206723312069
8428063,2MASS J19231531+4429276,8592,259.0,-377.0,3.67,0.289,-0.135,0.07,0.29,-0.45,2.33,0.43,-0.49,3.692,1.021,-1.266,0.06512000000000001,0.1267,-0.02787,DSEP,11.045,0,0,0,,q1_q17_dr24_stellar,2015-01-15,290.81381,19h23m15.31s,44.49100900000001,+44d29m27.6s,11111111111111111,KIC0,KIC0,KIC0,10.584,0.021,10.528,0.019,10.522,0.011,0.8747,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.121,7.1,7.1,7.1,26.952,24.116,22.967,21.446,20.539,18.885,18.215,17.114,15.925,14.88,14.158,13.531,13.324000000000002,12.321,3146-779-1,1.6730478313215042e-05,11.254,290.8137891184026,44.49101659401314,0.9866337922675508,-0.13358503058784546,1.5999679946314658
8432040,2MASS J19291390+4428488,6469,153.0,-198.0,4.128,0.221,-0.262,-0.32,0.26,-0.3,1.1,0.28,-0.14,1.5019999999999998,0.741,-0.39,0.4586,0.5660000000000001,-0.2905,DSEP,11.946,0,0,3,008/008432/008432040/dv/kplr008432040-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,292.30795,19h29m13.91s,44.48024,+44d28m48.9s,11111111111111111,PHO1,KIC0,KIC0,10.965,0.021,10.761,0.017,10.702,0.016,0.8751,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,40.69300000000001,36.51,34.509,32.359,31.26,28.956,28.267,27.125,26.052,25.236,24.997,24.952,24.927,24.954,3146-11-1,6.9360898910140305e-06,12.252,292.30795282451686,44.48024669005165,0.07255601565242803,1.9484978530122523,1.4154753103996276
8442729,2MASS J19440736+4425187,11012,207.0,-498.0,4.025,0.181,-0.29600000000000004,0.07,0.14,-0.57,2.91,0.38,-0.55,2.744,1.291,-0.718,0.1983,0.2111,-0.128,DSEP,10.905,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.0306700000001,19h44m07.36s,44.421879,+44d25m18.8s,11111111111111111,KIC0,KIC0,KIC0,10.642,0.02,10.643,0.019,10.656,0.012,0.875,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,23.726,21.187,20.047,18.686,17.826,16.362000000000002,15.823,15.001,14.121,13.412,12.901,12.398,12.319,11.749,3148-1227-1,2.1565179853261896e-05,10.887,296.0306991956711,44.421884434836976,-0.6071756522337488,3.7083082607544418,1.283841726402941
8350642,2MASS J19001076+4419178,6680,143.0,-222.0,4.213,0.138,-0.32299999999999995,-0.2,0.24,-0.32,1.26,0.28,-0.22,1.4509999999999998,0.8420000000000001,-0.295,0.5813,0.4134,-0.4059,DSEP,12.523,0,0,0,,q1_q17_dr24_stellar,2015-01-15,285.04486,19h00m10.77s,44.321629,+44d19m17.9s,11111111111111111,PHO1,KIC0,KIC0,11.565,0.022,11.356,0.019,11.294,0.019,0.8751,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,63.855,60.247,60.512,59.605,60.363,61.541,62.56,65.357,70.584,75.279,80.141,85.74700000000001,87.896,100.329,3132-302-1,1.2194326777763662e-05,12.86,285.04485066948376,44.321618827016174,-0.9138937454334154,-0.3023586002397076,2.1563185615827782
8350645,2MASS J19001149+4418421,4761,79.0,-79.0,2.627,0.011,-0.011,0.14,0.05,-0.05,1.66,0.17,-0.16,10.34,0.44,-0.4,0.002113,7.043e-05,-5.634e-05,MULT55,10.82,0,0,0,,q1_q17_dr24_stellar,2015-01-15,285.04791,19h00m11.50s,44.311699,+44d18m42.1s,11111111111111111,PHO55,AST55,SPE55,9.142,0.022,8.599,0.018000000000000002,8.443,0.016,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,109.097,126.007,140.049,149.217,162.029,181.415,187.322,196.829,206.511,209.814,210.074,210.073,210.179,208.71,3132-1222-1,3.6222548091772e-06,12.402,285.04790683767936,44.31170178588263,0.7123683541851092,2.356443887074718,0.7027987604928789
8377200,2MASS J19432534+4420562,4911,101.0,-230.0,2.474,0.037000000000000005,-0.027000000000000003,0.21,0.15,-0.41,3.38,0.03,-1.98,17.644000000000005,0.519,-6.579,0.0008662000000000001,0.0005884999999999999,-6.697e-05,DSEP,10.725,0,0,0,,q1_q17_dr24_stellar,2015-01-15,295.8556200000001,19h43m25.35s,44.348942,+44d20m56.2s,11111111111111110,PHO1,AST9,KIC0,8.979,0.03,8.401,0.02,8.269,0.012,0.8786,1426.3129999999999,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,96.885,112.828,127.783,139.447,155.64,181.668,190.508,206.267,226.525,238.561,245.06,251.644,254.304,271.579,3148-1709-1,2.25079088350841e-05,12.36,295.85565146617785,44.34894293886919,1.4867197289528975,-3.782911652632371,1.0561440879494055
8410637,2MASS J18483809+4429098,4873,120.0,-125.0,2.757,0.363,-0.228,-0.34,0.26,-0.24,1.15,0.42,-0.23,7.417000000000002,2.457,-2.755,0.00396,0.01046,-0.002084,DSEP,10.771,0,0,1,008/008410/008410637/dv/kplr008410637-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,282.15872,18h48m38.09s,44.486069,+44d29m09.8s,11111111111111111,PHO1,KIC0,KIC0,9.172,0.032,8.637,0.04,8.492,0.011,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,116.674,131.309,146.859,158.59799999999996,173.55200000000005,193.236,198.211,207.484,220.692,228.377,233.595,238.727,240.741,252.005,3130-2385-1,1.1891690845819462e-05,12.392,282.1587050799266,44.486063656627714,0.7305487023395285,-0.4298799863129201,0.37302513991304737
8432219,2MASS J19293031+4426063,4954,82.0,-230.0,2.5540000000000003,0.032,-0.025,0.07,0.14,-0.53,3.06,0.14,-2.08,15.297,0.684,-6.632999999999999,0.001203,0.0009462,-0.0001117,DSEP,11.701,0,0,0,,q1_q17_dr24_stellar,2015-01-15,292.37634,19h29m30.32s,44.43508900000001,+44d26m06.3s,11101111111101100,PHO1,AST9,KIC0,9.939,0.021,9.412,0.017,9.28,0.015,0.7635,1339.474,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,138.112,155.946,174.93400000000003,189.442,208.166,231.887,238.028,248.463,261.545,267.228,268.443,269.343,269.94,269.87,3146-1176-1,1.5603282751949065e-05,13.509,292.37632737225874,44.43507629279613,-2.0828532967377718,-4.787330741670356,0.7457768234163031
8367093,2MASS J19294084+4422541,6400,202.0,-231.0,4.172,0.22,-0.221,-0.58,0.28,-0.3,0.97,0.17,-0.11,1.336,0.522,-0.309,0.5707,0.6551,-0.3228,DSEP,12.196,0,0,0,,q1_q17_dr24_stellar,2015-01-15,292.4202,19h29m40.85s,44.381691,+44d22m54.1s,11111111111111111,PHO54,PHO54,PHO54,11.345,0.021,11.117,0.017,11.084,0.018000000000000002,0.8751,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,61.237,57.003,56.417,55.076,54.924,54.828,55.092,56.408,58.964,61.257,64.097,67.516,68.648,75.39399999999998,3146-227-1,8.622691156561379e-06,12.478,292.42019160728375,44.381684792997454,0.4673278054895631,0.5872969714019218,1.3427451652798972
8382539,2MASS J19492299+4419530,7394,235.0,-316.0,3.996,0.172,-0.258,-0.16,0.23,-0.4,1.61,0.31,-0.33,2.112,0.915,-0.539,0.2408,0.2363,-0.1475,DSEP,12.0,0,0,0,,q1_q17_dr24_stellar,2015-01-15,297.34583,19h49m23.00s,44.331409,+44d19m53.1s,11111111111111111,KIC0,KIC0,KIC0,11.23,0.02,11.106,0.018000000000000002,11.058,0.016,0.8755,1459.789,7.1,7.1,7.1,7.825,9.422,8.524,9.482,8.735,9.513,9.918,9.29,10.033,10.42,9.481,202.738,237.285,268.625,294.958,332.182,399.699,425.503,473.973,543.15,592.481,626.943,665.61,681.199,808.798,3148-360-1,1.463916852406315e-05,12.194,297.3458246563032,44.331394871400356,6.273577144426684,1.0225719455094455,1.260005248372853
8428756,2MASS J19241906+4428256,4360,127.0,-85.0,2.106,0.029,-0.03,-0.06,0.27,-0.2,0.93,0.74,-0.04,14.134,4.9689999999999985,-0.463,0.000464,4.297e-05,-0.0001284,DSEP,10.889,0,0,0,,q1_q17_dr24_stellar,2015-01-15,291.07941,19h24m19.06s,44.473854,+44d28m25.9s,10000000000000000,PHO54,AST54,PHO54,9.015,0.024,8.337,0.022,8.158,0.022,0.9907,33.068000000000005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,69.863,77.128,87.34100000000002,96.971,109.888,128.125,133.711,145.786,165.88099999999997,179.227,187.61,197.382,201.108,230.195,3146-758-1,9.956626120759437e-06,12.911,291.079408591603,44.47386387058526,-0.021329667181355868,2.603844427669657,0.9187854960104982
8351193,2MASS J19012177+4423115,8659,259.0,-353.0,3.791,0.297,-0.125,-0.24,0.45,-0.34,1.99,0.45,-0.36,2.9730000000000003,0.794,-1.03,0.1069,0.215,-0.04353,DSEP,7.598,0,0,0,,q1_q17_dr24_stellar,2015-01-15,285.34073,19h01m21.78s,44.386532,+44d23m11.5s,11111111111111111,KIC0,KIC0,KIC0,7.588999999999999,0.02,7.671,0.022,7.65,0.02,0.8708,1459.789,16.408,22.858,37.554,49.815,56.54,44.167,42.57100000000001,35.133,27.621,24.886,21.538,18.113,18.152,16.2,8.096,7.734,7.801,7.744,7.795,7.7120000000000015,7.626,7.522,7.381,7.204,7.017,6.87,6.856,6.737,,1.9014441926092368e-05,7.5310000000000015,285.3407555312128,44.386537381932314,0.16331929234195508,4.237032609102933,5.244394571891855
8378462,2MASS J19445819+4419050,5186,60.0,-247.0,2.866,0.034,-0.023,0.07,0.14,-0.53,2.81,0.12,-1.53,10.245,0.499,-3.417,0.003686,0.002049,-0.0003378,DSEP,11.133,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.24246,19h44m58.19s,44.318081,+44d19m05.1s,11111111111111111,PHO1,AST11,KIC0,9.49,0.019,8.998,0.018000000000000002,8.877,0.015,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,135.781,145.72299999999996,152.906,154.702,159.576,164.106,164.40099999999995,164.262,161.809,155.799,150.055,144.623,143.162,134.336,3148-712-1,1.788854448343451e-05,13.175999999999998,296.24245117450437,44.318064263388,-3.752108231975032,-5.153198331527907,1.097025724607187
8386625,2MASS J19532647+4423583,4916,138.0,-113.0,2.904,0.339,-0.322,-0.5,0.28,-0.24,0.85,0.42,-0.03,5.3820000000000014,3.353,-1.68,0.007659,0.01654,-0.005347,DSEP,11.104,0,0,0,,q1_q17_dr24_stellar,2015-01-15,298.36029,19h53m26.47s,44.39954,+44d23m58.3s,11001100110011001,PHO1,KIC0,KIC0,9.472,0.019,8.988999999999997,0.017,8.871,0.015,0.4524,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,131.923,141.819,149.405,151.815,156.946,161.55100000000004,161.656,161.769,158.034,151.584,144.954,138.732,137.04399999999998,126.633,3149-1167-1,1.0933637455190016e-05,12.544,298.36030228159706,44.39953346607464,3.4546845253124108,0.15214418692030188,0.6371134051102243
8424542,2MASS J19175121+4424129,6514,144.0,-195.0,4.322,0.091,-0.327,-0.2,0.22,-0.32,1.15,0.27,-0.15,1.225,0.71,-0.173,0.8791,0.3837,-0.6141,DSEP,10.695,0,0,0,,q1_q17_dr24_stellar,2015-01-15,289.46341,19h17m51.22s,44.40361,+44d24m13.0s,11111111111111111,PHO1,KIC0,KIC0,9.827,0.023,9.621,0.018000000000000002,9.594,0.011,0.8751,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,45.327,47.665,52.69,56.885,62.207,69.532,71.959,77.566,87.05799999999998,93.794,98.697,103.839,105.793,119.266,3133-298-1,2.664539873259316e-05,11.291,289.46343773347576,44.40359217381073,4.657699859733516,-0.4292089346367785,2.5845626682909293
8429382,2MASS J19251092+4426361,8222,228.0,-346.0,3.728,0.256,-0.115,-0.12,0.33,-0.38,2.04,0.39,-0.37,3.232,0.7509999999999999,-1.027,0.08509,0.1392,-0.03202,DSEP,9.912,0,0,0,,q1_q17_dr24_stellar,2015-01-15,291.2955,19h25m10.92s,44.443371,+44d26m36.1s,11111111111111111,KIC0,KIC0,KIC0,9.493,0.023,9.407,0.021,9.382,0.014,0.8743,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,17.445999999999998,15.977,15.435,14.662,14.361,13.72,13.414,13.197,13.019,12.847,12.567,12.427,12.398,11.862,3146-1058-1,1.010198601586461e-05,10.121,291.29549681930405,44.443361197929924,0.8433337982081296,-3.058385501425077,1.5564309213251448
8432918,2MASS J19303896+4424500,3766,88.0,-103.0,0.7509999999999999,0.03,-0.03,-0.26,0.2,-0.24,1.6,0.11,-0.61,88.29899999999998,3.928,-18.635,3.281000000000001e-06,9.525e-07,-2.807e-07,DSEP,10.898,0,0,0,,q1_q17_dr24_stellar,2015-01-15,292.66235,19h30m38.96s,44.41391,+44d24m50.1s,11111111111111111,PHO54,AST54,PHO54,8.402000000000001,0.021,7.5139999999999985,0.021,7.289,0.017,0.875,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.102,7.166,33.079,30.332,29.791,28.892,28.673,28.505,28.576,29.314,31.069000000000006,33.207,35.898,39.104,40.222,46.27,3147-460-1,2.699869328381941e-05,14.335,292.6623557083234,44.41388329476643,-0.8247062364258679,-6.723880852311785,-0.18085287568214908
8444341,2MASS J19461065+4429326,9669,282.0,-426.0,3.851,0.207,-0.232,0.07,0.14,-0.59,2.69,0.46,-0.84,3.221,1.446,-0.992,0.1132,0.14400000000000002,-0.0676,DSEP,11.232,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.5444,19h46m10.66s,44.492409,+44d29m32.7s,11111111111111111,KIC0,KIC0,KIC0,10.875,0.021,10.85,0.019,10.833,0.012,0.8748,1459.769,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,27.392,24.353,22.962,21.292,20.303,18.455,17.715999999999994,16.574,15.283,14.174,13.498,12.931,12.829,12.17,3148-1779-1,2.679543799694733e-05,11.432,296.54443412855284,44.49239779404551,2.628453510364428,-6.528213825761484,0.839337536728968
8359405,2MASS J19181639+4420362,6273,196.0,-231.0,3.912,0.365,-0.174,-0.32,0.3,-0.3,1.16,0.29,-0.22,1.97,0.693,-0.802,0.2127,0.6186,-0.1067,DSEP,10.489,0,0,0,,q1_q17_dr24_stellar,2015-01-15,289.5683,19h18m16.39s,44.343407,+44d20m36.3s,10000000000000000,PHO54,PHO54,PHO54,9.519,0.023,9.33,0.019,9.254,0.011,0.9907,33.068000000000005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,61.041,59.684,60.95,60.486,61.279,63.952,65.278,69.986,74.709,79.10600000000002,82.765,87.14200000000002,88.698,97.829,3133-348-1,2.399696349200591e-05,11.163,289.56828264042235,44.3433864714315,-3.8967486278794246,-5.1849970885481245,1.7921373478652314
8373507,2MASS J19384285+4419368,7363,230.0,-315.0,3.938,0.18,-0.259,0.0,0.21,-0.36,1.76,0.29,-0.29,2.358,1.027,-0.585,0.1887,0.1899,-0.1162,DSEP,11.765,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.67856,19h38m42.85s,44.326908,+44d19m36.9s,11111111111111111,KIC0,KIC0,KIC0,11.001,0.021,10.91,0.021,10.86,0.017,0.8751,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,41.728,38.567,37.91,36.712,36.403,35.898,35.759,35.938,36.456,36.855,37.62,38.177,38.31,38.465,3147-546-1,1.8821788102366937e-05,12.041,294.67858618054436,44.326906118221366,2.303386346095055,-2.9771289552316773,1.0858109391110415
8386982,2MASS J19534922+4418483,8175,254.0,-312.0,3.714,0.227,-0.124,-0.28,0.35,-0.28,1.98,0.38,-0.33,3.239,0.769,-0.951,0.08205,0.1139,-0.03194,DSEP,9.768,0,0,0,,q1_q17_dr24_stellar,2015-01-15,298.45511,19h53m49.23s,44.313419,+44d18m48.3s,11111111111111111,KIC0,KIC0,KIC0,9.264,0.021,9.247,0.018000000000000002,9.186,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3149-1257-1,1.2134403433412636e-05,10.009,298.45509327020335,44.313416944028006,1.3421533556169178,0.7702802280043872,0.9283774168382468
